2016-12-14 23:59:59,b'RT @_luizapimentel: e tem gente que ainda faz quest\xc3\xa3o de me estressar'
2016-12-14 23:59:59,b'@ntcMatheus s\xc3\xa1bias palavras'
2016-12-14 23:59:59,b'vcs entenderam oq eu disse? pq eu n\xc3\xa3o ent\xc3\xa3o'
2016-12-14 23:59:59,"b'RT @eusintoavibe: Se dependesse de mim eu moraria perto de uma cachoeira. Nunca vi um lugar t\xc3\xa3o lindo e que transmite tanta paz, puro equil\xe2\x80\xa6'"
2016-12-14 23:59:59,b'eu que lhe pergunto https://t.co/2A3j4o5inw'
2016-12-14 23:59:59,b'RT @DesconhecidosF: O p\xc3\xb4r-do-sol seguindo a curva de uma onda. https://t.co/G7ywhrdrJH'
2016-12-14 23:59:59,b'RT @kimtaehywgz: oi @t4f aqui est\xc3\xa3o alguns exemplos de lugares nos quais voc\xc3\xaas poderiam fazer o show do bts #QueremosShowExtraBTS https://t\xe2\x80\xa6'
2016-12-14 23:59:59,"b'Ol\xc3\xa1, @multishow! Sugiro a participa\xc3\xa7\xc3\xa3o do cantor Biel (@Biel) no programa ""TVZ AO VIVO"". Obrigada desde j\xc3\xa1. VINTE QUATRO'"
2016-12-14 23:59:59,"b'GNT, vou ligar a TV e por essa msc bem alto'"
2016-12-14 23:59:59,"b'3 meses, com o Ricardinho, \xc3\xa9 meu namorado imagin\xc3\xa1rio https://t.co/Atl48qlPPV'"
2016-12-14 23:59:59,b'RT @arrotu: claramente eu https://t.co/EXfSaYHrZ9'
2016-12-14 23:59:59,b'RT @whindersson: Me escondendo das responsabilidades https://t.co/0h7qLOzCxi'
2016-12-14 23:59:59,"b'RT @sgnLeao: #Le\xc3\xa3o H\xc3\xa1 duas raz\xc3\xb5es para as pessoas mudarem. Ou elas aprenderam demais, ou elas se machucaram demais.'"
2016-12-14 23:59:59,b'@isabellasantoni preparada pra ser titia? CamilaYouFireOurStar'
2016-12-14 23:59:59,b'To arrumando a mochila pra levar amanha'
2016-12-14 23:59:59,"b'Os amigos de glock , os amigos de glock com um pente de 30 \xf0\x9f\x8e\xb6'"
2016-12-14 23:59:59,b'sexta-feira entro de f\xc3\xa9rias e n irei sair de casa'
2016-12-14 23:59:59,b'eu zoava o Henrique pq o bot\xc3\xa3o dele tava quase quebrado e agr quem tem o bot\xc3\xa3o quase quebrado sou eu'
2016-12-14 23:59:59,"b'RT @BLACKPINKBRASIL: ""O que voc\xc3\xaas querem fazer com n\xc3\xb3s quatro juntas?""\n\nJISOO: https://t.co/jouUA9ss4Z'"
2016-12-14 23:59:59,"b'podes, eu deixo https://t.co/NTDN0FDFyu'"
2016-12-14 23:59:59,b'@jbfifth me doi tanto ter que concorda com isso'
2016-12-14 23:59:59,"b'as banas gente, melhor fandom sim ou claro https://t.co/MDIxjV4Jpk'"
2016-12-14 23:59:59,"b'RT @Tropa_5H: A Lauren foi irrespons\xc3\xa1vel sim,n\xc3\xa3o por esta ou usar maconha,e sim pelo compromisso que ela tinha c o grupo e c os f\xc3\xa3s.(apenas\xe2\x80\xa6'"
2016-12-14 23:59:59,"b'Geral chapad\xc3\xa3o geral, geral chapad\xc3\xa3o'"
2016-12-14 23:59:59,b'@TWOSEOKOOKIE aaaaaa manooooooooooow vai tomar no cu viu'
2016-12-14 23:59:59,"b'ah n, olha essas skins de natal :((((((((((((((((('"
2016-12-14 23:59:59,b'RT @reiduardo: o sorriso do meu homem &lt;333333'
2016-12-14 23:59:59,b'RT @ReginaSalomo: Congresso n\xc3\xa3o decidia sobre o direito de greve  e sobre o aborto.STF ent\xc3\xa3o decide.\nCongresso aprovou 10 medidas. N\xc3\xa3o gost\xe2\x80\xa6'
2016-12-14 23:59:59,"b'Deixa, deixa mesmo de ser importante vai deixando a gente outra hora e quando se der conta j\xc3\xa1 passou, quando olha pra tr\xc3\xa1s j\xc3\xa1 fui embora \xf0\x9f\x8e\xb6\xf0\x9f\x91\x8f'"
2016-12-14 23:59:59,b'agora eh serio nao da mais \ndois dias depois\ndeu'
2016-12-14 23:59:59,b'RT @dulcwta: que chute na boca do est\xc3\xb4mago https://t.co/uxRkk0REe3'
2016-12-14 23:59:59,b'@Sheikoviisc desliga e bota no carregador'
2016-12-14 23:59:59,b'RT @AvancaMaconsBR: A press\xc3\xa3o do povo funciona!!! O projeto de ABUSO de autoridade foi barrado no Senado e agora vai para a Comiss\xc3\xa3o... htt\xe2\x80\xa6'
2016-12-14 23:59:59,b'RT @HarmosDepressao: Normani salvando minha alma com essa bandeira do Brasil\n\nDESCULPE OS HARMOS BRASILEIROS MINHA MENINA. TE AMAMOS\n\n#FunP\xe2\x80\xa6'
2016-12-14 23:59:59,b'To com medoo e assustado !!'
2016-12-14 23:59:59,b'RT @macaulincrack: vc vem sempre por aqui'
2016-12-14 23:59:59,b'Uma de boa noitinha \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a https://t.co/qWq8TxVnzo'
2016-12-14 23:59:59,b'RT @Dianaaaa_3010: Bazar d p\xc3\xa9 de tanta gente que me faz mal'
2016-12-14 23:59:59,"b'hoje eu estou t\xc3\xa3o sentimental, sens\xc3\xadvel... matheus tem que ter paci\xc3\xaancia de j\xc3\xb3 cmg'"
2016-12-14 23:59:59,"b'@abcdecamis @larakalline1 Se fala mal \xc3\xa9 sinal que n\xc3\xb3s \xc3\xa9 bom, se n\xc3\xb3s n\xc3\xa3o fosse nego n\xc3\xa3o falava \xf0\x9f\x8e\xa4 bj pras \xf0\x9f\x90\x84'"
2016-12-14 23:59:59,b'meninas que se deixar faz pur\xc3\xaa de batata todo dia'
2016-12-14 23:59:59,b'Perguntem l\xc3\xa1!!! https://t.co/0IXtqDkaVV'
2016-12-14 23:59:59,"b'Galeraaaa, vamos ler um pouco da PEC antes de ter uma opini\xc3\xa3o contra ou pr\xc3\xb3 kkkkkkkk'"
2016-12-14 23:59:59,"b'Acabei de perceber que ""We looked like giants"" me deixa triste. :('"
2016-12-14 23:59:59,b'pessoal viaja firme'
2016-12-14 23:59:59,b'RT @Gisaieira: Isso \xc3\xa9 uma vergonha! @MagnoMaltaOfc @RicardoFerraco https://t.co/5vlVQRVTiL'
2016-12-14 23:59:59,"b'RT @MontenegroAnaaa: Eu estava aqui o tempo todo, s\xc3\xb3 voc\xc3\xaa n\xc3\xa3o viu...'"
2016-12-14 23:59:59,b'porra adorei essa parodia tava ansiosa pra asiste amei\n#AssistaPar\xc3\xb3diaOitavaS\xc3\xa9rie\n\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x91\x8c\xf0\x9f\x91\x8cFODA\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c https://t.co/huOfpiLy7v'
2016-12-14 23:59:59,b'RT @futmai5: Pega esse gola\xc3\xa7o https://t.co/KNqQnkFMlv'
2016-12-14 23:59:59,"b'@WL100LMT n\xc3\xa3o , imagina'"
2016-12-14 23:59:59,b'Fui ali encima'
2016-12-14 23:59:59,"b""Infelizmente o Milk Shake de Nutella do Bob's ficou pra uma proxima. Mas minha vontade continua gigante. Aff"""
2016-12-14 23:59:59,b'@felipedario com o olho do cERROR'
2016-12-14 23:59:59,b'RT @5HBrasilVotes: V\xc3\x8dDEO | Jornal do SBT falando do ocorrido com a Lauren. #FreeLauren https://t.co/AcMLyN8kku'
2016-12-14 23:59:59,b'Muitas pessoas no facebook se comportam hipocritamente'
2016-12-14 23:59:59,b'Sensacionais pq sim! Quem sabe n\xc3\xa3o tem novos cham\xc3\xa6ras (acho q \xc3\xa9 assim q escreve) https://t.co/QfGQ3aLQEA'
2016-12-14 23:59:59,b'@vaneessa_vieira eles s\xc3\xb3 tem inteira e eu s\xc3\xb3 posso pagar meia \xf0\x9f\x98\x93'
2016-12-14 23:59:59,"b'Num dia voc\xc3\xaa n\xc3\xa3o gosta de ir pra determinando lugar,dali um tempo n\xc3\xa3o v\xc3\xaa o dia de viajar pra l\xc3\xa1 \xf0\x9f\x98\x8f\xf0\x9f\x92\x95\n#VemJaneiro \xf0\x9f\x98\x8d\xf0\x9f\x98\x98'"
2016-12-14 23:59:59,b'RT @marimoringo_: t\xc3\xb4 precisando bastante de um abra\xc3\xa7o'
2016-12-14 23:59:59,b'RT @itsgabriew: quando meus pais ficam falando toda hora sobre algo de errado que eu fiz https://t.co/SH9Ngnz34j'
2016-12-14 23:59:59,b'Quando vai ser a gente ? https://t.co/MVV2eIwguQ'
2016-12-14 23:59:59,b'RT @barstard4: a verdadeira quest\xc3\xa3o aqui \xc3\xa9: Lauren foi multada por porte de maconha ou por roubar meu cora\xc3\xa7\xc3\xa3o'
2016-12-14 23:59:59,b'RT @MariaAlicee11: Perder as pessoas q eu amo https://t.co/MwS6LvZ7tW'
